SA2_16_CODE,SA2_16,LGA_24_CODE,LGA_24,Ratio,Mode,Persons
113031268,Wagga Wagga - North,17750,Wagga Wagga,1,"Car, as driver",1641
113031268,Wagga Wagga - North,17750,Wagga Wagga,1,"Car, as passenger",113
113031268,Wagga Wagga - North,17750,Wagga Wagga,1,Truck,22
113031268,Wagga Wagga - North,17750,Wagga Wagga,1,Motorbike/scooter,10
113031268,Wagga Wagga - North,17750,Wagga Wagga,1,Bicycle,17
113031268,Wagga Wagga - North,17750,Wagga Wagga,1,Walked only,45
113031268,Wagga Wagga - North,17750,Wagga Wagga,1,Other Mode,16
113031268,Wagga Wagga - North,17750,Wagga Wagga,1,Worked at home,65
113031268,Wagga Wagga - North,17750,Wagga Wagga,1,Did not go to work,257
113031268,Wagga Wagga - North,17750,Wagga Wagga,1,Not stated,19
113031268,Wagga Wagga - North,17750,Wagga Wagga,1,Not applicable,1370
113031268,Wagga Wagga - North,17750,Wagga Wagga,1,Total,3575
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Train,13
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Bus,39
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Ferry,4
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Tram,3
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Taxi,28
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,"Car, as driver",7592
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,"Car, as passenger",643
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Truck,73
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Motorbike/scooter,57
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Bicycle,36
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Walked only,202
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Other Mode,34
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Worked at home,247
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Did not go to work,905
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Not stated,88
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Not applicable,6641
113031269,Wagga Wagga - South,17750,Wagga Wagga,1,Total,16605
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Train,7
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Bus,35
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Ferry,6
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Tram,0
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Taxi,25
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,"Car, as driver",3574
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,"Car, as passenger",351
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Truck,25
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Motorbike/scooter,30
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Bicycle,66
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Walked only,631
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Other Mode,178
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Worked at home,148
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Did not go to work,486
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Not stated,66
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Not applicable,4580
113031270,Wagga Wagga - West,17750,Wagga Wagga,1,Total,10191
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Train,6
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Bus,26
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Ferry,4
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Tram,0
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Taxi,3
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,"Car, as driver",4355
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,"Car, as passenger",254
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Truck,110
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Motorbike/scooter,35
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Bicycle,24
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Walked only,524
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Other Mode,56
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Worked at home,829
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Did not go to work,644
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Not stated,91
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Not applicable,4670
113031271,Wagga Wagga Region,17750,Wagga Wagga,0.5370274,Total,11636
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Train,37
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Bus,9
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Ferry,0
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Tram,5
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Taxi,4
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,"Car, as driver",2183
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,"Car, as passenger",103
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Truck,42
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Motorbike/scooter,8
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Bicycle,20
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Walked only,164
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Other Mode,25
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Worked at home,384
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Did not go to work,426
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Not stated,39
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Not applicable,4100
114011272,Berry - Kangaroo Valley,16950,Shoalhaven,0.9999909,Total,7551
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Train,8
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Bus,5
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Ferry,0
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Tram,0
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Taxi,0
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,"Car, as driver",900
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,"Car, as passenger",52
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Truck,15
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Motorbike/scooter,9
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Bicycle,14
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Walked only,29
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Other Mode,7
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Worked at home,56
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Did not go to work,145
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Not stated,21
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Not applicable,1837
114011273,Callala Bay - Currarong,16950,Shoalhaven,1,Total,3107
114011274,Culburra Beach,16950,Shoalhaven,1,Train,8
114011274,Culburra Beach,16950,Shoalhaven,1,Bus,9
114011274,Culburra Beach,16950,Shoalhaven,1,Ferry,0
114011274,Culburra Beach,16950,Shoalhaven,1,Tram,0
114011274,Culburra Beach,16950,Shoalhaven,1,Taxi,3
114011274,Culburra Beach,16950,Shoalhaven,1,"Car, as driver",1208
114011274,Culburra Beach,16950,Shoalhaven,1,"Car, as passenger",69
114011274,Culburra Beach,16950,Shoalhaven,1,Truck,23
114011274,Culburra Beach,16950,Shoalhaven,1,Motorbike/scooter,12
114011274,Culburra Beach,16950,Shoalhaven,1,Bicycle,5
114011274,Culburra Beach,16950,Shoalhaven,1,Walked only,52
114011274,Culburra Beach,16950,Shoalhaven,1,Other Mode,14
114011274,Culburra Beach,16950,Shoalhaven,1,Worked at home,109
114011274,Culburra Beach,16950,Shoalhaven,1,Did not go to work,188
114011274,Culburra Beach,16950,Shoalhaven,1,Not stated,30
114011274,Culburra Beach,16950,Shoalhaven,1,Not applicable,2589
114011274,Culburra Beach,16950,Shoalhaven,1,Total,4317
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Train,0
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Bus,0
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Ferry,0
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Tram,0
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Taxi,0
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,"Car, as driver",11
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,"Car, as passenger",0
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Truck,0
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Motorbike/scooter,0
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Bicycle,0
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Walked only,0
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Other Mode,0
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Worked at home,3
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Did not go to work,3
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Not stated,0
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Not applicable,21
114011275,Ettrema - Sassafras - Budawang,16950,Shoalhaven,1,Total,49
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Train,14
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Bus,5
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Ferry,0
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Tram,0
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Taxi,0
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,"Car, as driver",1118
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,"Car, as passenger",73
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Truck,10
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Motorbike/scooter,8
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Bicycle,21
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Walked only,53
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Other Mode,19
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Worked at home,121
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Did not go to work,206
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Not stated,31
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Not applicable,1969
114011276,Huskisson - Vincentia,16950,Shoalhaven,1,Total,3642
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Train,40
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Bus,28
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Ferry,0
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Tram,0
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Taxi,10
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,"Car, as driver",4591
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,"Car, as passenger",334
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Truck,62
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Motorbike/scooter,45
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Bicycle,67
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Walked only,166
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Other Mode,33
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Worked at home,251
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Did not go to work,755
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Not stated,56
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Not applicable,6437
114011277,North Nowra - Bomaderry,16950,Shoalhaven,1,Total,12881
114011278,Nowra,16950,Shoalhaven,1,Train,35
114011278,Nowra,16950,Shoalhaven,1,Bus,29
114011278,Nowra,16950,Shoalhaven,1,Ferry,8
114011278,Nowra,16950,Shoalhaven,1,Tram,3
114011278,Nowra,16950,Shoalhaven,1,Taxi,13
114011278,Nowra,16950,Shoalhaven,1,"Car, as driver",5029
114011278,Nowra,16950,Shoalhaven,1,"Car, as passenger",450
114011278,Nowra,16950,Shoalhaven,1,Truck,64
114011278,Nowra,16950,Shoalhaven,1,Motorbike/scooter,66
114011278,Nowra,16950,Shoalhaven,1,Bicycle,67
114011278,Nowra,16950,Shoalhaven,1,Walked only,257
114011278,Nowra,16950,Shoalhaven,1,Other Mode,63
114011278,Nowra,16950,Shoalhaven,1,Worked at home,231
114011278,Nowra,16950,Shoalhaven,1,Did not go to work,755
114011278,Nowra,16950,Shoalhaven,1,Not stated,102
114011278,Nowra,16950,Shoalhaven,1,Not applicable,8890
114011278,Nowra,16950,Shoalhaven,1,Total,16050
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Train,19
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Bus,20
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Ferry,0
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Tram,4
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Taxi,8
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,"Car, as driver",3253
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,"Car, as passenger",237
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Truck,68
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Motorbike/scooter,23
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Bicycle,22
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Walked only,79
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Other Mode,29
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Worked at home,172
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Did not go to work,500
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Not stated,63
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Not applicable,7168
114011279,St Georges Basin - Erowal Bay,16950,Shoalhaven,1,Total,11659
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Train,10
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Bus,3
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Ferry,0
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Tram,0
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Taxi,0
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,"Car, as driver",804
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,"Car, as passenger",56
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Truck,22
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Motorbike/scooter,0
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Bicycle,12
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Walked only,38
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Other Mode,3
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Worked at home,89
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Did not go to work,162
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Not stated,27
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Not applicable,2630
114011280,Sussex Inlet - Berrara,16950,Shoalhaven,1,Total,3852
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Train,9
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Bus,4
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Ferry,0
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Tram,0
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Taxi,0
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,"Car, as driver",1090
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,"Car, as passenger",67
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Truck,41
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Motorbike/scooter,5
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Bicycle,5
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Walked only,38
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Other Mode,7
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Worked at home,104
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Did not go to work,190
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Not stated,15
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Not applicable,1246
114011281,Tomerong - Wandandian - Woollamia,16950,Shoalhaven,1,Total,2827
114011282,Ulladulla,16950,Shoalhaven,1,Train,19
114011282,Ulladulla,16950,Shoalhaven,1,Bus,23
114011282,Ulladulla,16950,Shoalhaven,1,Ferry,0
114011282,Ulladulla,16950,Shoalhaven,1,Tram,0
114011282,Ulladulla,16950,Shoalhaven,1,Taxi,15
114011282,Ulladulla,16950,Shoalhaven,1,"Car, as driver",3612
114011282,Ulladulla,16950,Shoalhaven,1,"Car, as passenger",261
114011282,Ulladulla,16950,Shoalhaven,1,Truck,78
114011282,Ulladulla,16950,Shoalhaven,1,Motorbike/scooter,32
114011282,Ulladulla,16950,Shoalhaven,1,Bicycle,28
114011282,Ulladulla,16950,Shoalhaven,1,Walked only,200
114011282,Ulladulla,16950,Shoalhaven,1,Other Mode,28
114011282,Ulladulla,16950,Shoalhaven,1,Worked at home,345
114011282,Ulladulla,16950,Shoalhaven,1,Did not go to work,623
114011282,Ulladulla,16950,Shoalhaven,1,Not stated,86
114011282,Ulladulla,16950,Shoalhaven,1,Not applicable,7583
114011282,Ulladulla,16950,Shoalhaven,1,Total,12924
114011283,Ulladulla Region,16950,Shoalhaven,1,Train,9
114011283,Ulladulla Region,16950,Shoalhaven,1,Bus,4
114011283,Ulladulla Region,16950,Shoalhaven,1,Ferry,0
114011283,Ulladulla Region,16950,Shoalhaven,1,Tram,0
114011283,Ulladulla Region,16950,Shoalhaven,1,Taxi,0
114011283,Ulladulla Region,16950,Shoalhaven,1,"Car, as driver",1188
114011283,Ulladulla Region,16950,Shoalhaven,1,"Car, as passenger",70
114011283,Ulladulla Region,16950,Shoalhaven,1,Truck,45
114011283,Ulladulla Region,16950,Shoalhaven,1,Motorbike/scooter,5
114011283,Ulladulla Region,16950,Shoalhaven,1,Bicycle,4
114011283,Ulladulla Region,16950,Shoalhaven,1,Walked only,63
114011283,Ulladulla Region,16950,Shoalhaven,1,Other Mode,13
114011283,Ulladulla Region,16950,Shoalhaven,1,Worked at home,200
114011283,Ulladulla Region,16950,Shoalhaven,1,Did not go to work,251
114011283,Ulladulla Region,16950,Shoalhaven,1,Not stated,28
114011283,Ulladulla Region,16950,Shoalhaven,1,Not applicable,2453
114011283,Ulladulla Region,16950,Shoalhaven,1,Total,4333
114021284,Bowral,18350,Wingecarribee,1,Train,154
114021284,Bowral,18350,Wingecarribee,1,Bus,28
114021284,Bowral,18350,Wingecarribee,1,Ferry,0
114021284,Bowral,18350,Wingecarribee,1,Tram,0
114021284,Bowral,18350,Wingecarribee,1,Taxi,14
114021284,Bowral,18350,Wingecarribee,1,"Car, as driver",3081
114021284,Bowral,18350,Wingecarribee,1,"Car, as passenger",228
114021284,Bowral,18350,Wingecarribee,1,Truck,53
114021284,Bowral,18350,Wingecarribee,1,Motorbike/scooter,13
114021284,Bowral,18350,Wingecarribee,1,Bicycle,25
114021284,Bowral,18350,Wingecarribee,1,Walked only,188
114021284,Bowral,18350,Wingecarribee,1,Other Mode,29
114021284,Bowral,18350,Wingecarribee,1,Worked at home,578
114021284,Bowral,18350,Wingecarribee,1,Did not go to work,513
114021284,Bowral,18350,Wingecarribee,1,Not stated,53
114021284,Bowral,18350,Wingecarribee,1,Not applicable,5959
114021284,Bowral,18350,Wingecarribee,1,Total,10929
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Train,59
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Bus,16
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Ferry,0
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Tram,0
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Taxi,0
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,"Car, as driver",2144
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,"Car, as passenger",150
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Truck,72
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Motorbike/scooter,6
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Bicycle,0
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Walked only,35
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Other Mode,12
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Worked at home,119
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Did not go to work,255
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Not stated,25
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Not applicable,1769
114021285,Hill Top - Colo Vale,18350,Wingecarribee,1,Total,4677
114021286,Mittagong,18350,Wingecarribee,1,Train,110
114021286,Mittagong,18350,Wingecarribee,1,Bus,15
114021286,Mittagong,18350,Wingecarribee,1,Ferry,4
114021286,Mittagong,18350,Wingecarribee,1,Tram,4
114021286,Mittagong,18350,Wingecarribee,1,Taxi,4
114021286,Mittagong,18350,Wingecarribee,1,"Car, as driver",2635
114021286,Mittagong,18350,Wingecarribee,1,"Car, as passenger",209
114021286,Mittagong,18350,Wingecarribee,1,Truck,62
114021286,Mittagong,18350,Wingecarribee,1,Motorbike/scooter,13
114021286,Mittagong,18350,Wingecarribee,1,Bicycle,8
114021286,Mittagong,18350,Wingecarribee,1,Walked only,120
114021286,Mittagong,18350,Wingecarribee,1,Other Mode,31
114021286,Mittagong,18350,Wingecarribee,1,Worked at home,295
114021286,Mittagong,18350,Wingecarribee,1,Did not go to work,389
114021286,Mittagong,18350,Wingecarribee,1,Not stated,49
114021286,Mittagong,18350,Wingecarribee,1,Not applicable,3537
114021286,Mittagong,18350,Wingecarribee,1,Total,7483
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Train,74
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Bus,27
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Ferry,0
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Tram,5
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Taxi,4
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,"Car, as driver",2964
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,"Car, as passenger",209
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Truck,61
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Motorbike/scooter,8
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Bicycle,9
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Walked only,148
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Other Mode,18
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Worked at home,271
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Did not go to work,442
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Not stated,41
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Not applicable,3696
114021287,Moss Vale - Berrima,18350,Wingecarribee,1,Total,7982
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Train,27
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Bus,5
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Ferry,0
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Tram,0
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Taxi,3
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,"Car, as driver",991
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,"Car, as passenger",50
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Truck,27
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Motorbike/scooter,7
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Bicycle,0
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Walked only,62
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Other Mode,16
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Worked at home,233
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Did not go to work,174
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Not stated,18
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Not applicable,1230
114021288,Robertson - Fitzroy Falls,18350,Wingecarribee,0.9752129,Total,2850
114021289,Southern Highlands,18350,Wingecarribee,1,Train,66
114021289,Southern Highlands,18350,Wingecarribee,1,Bus,25
114021289,Southern Highlands,18350,Wingecarribee,1,Ferry,0
114021289,Southern Highlands,18350,Wingecarribee,1,Tram,0
114021289,Southern Highlands,18350,Wingecarribee,1,Taxi,0
114021289,Southern Highlands,18350,Wingecarribee,1,"Car, as driver",1781
114021289,Southern Highlands,18350,Wingecarribee,1,"Car, as passenger",94
114021289,Southern Highlands,18350,Wingecarribee,1,Truck,72
114021289,Southern Highlands,18350,Wingecarribee,1,Motorbike/scooter,3
114021289,Southern Highlands,18350,Wingecarribee,1,Bicycle,8
114021289,Southern Highlands,18350,Wingecarribee,1,Walked only,112
114021289,Southern Highlands,18350,Wingecarribee,1,Other Mode,15
114021289,Southern Highlands,18350,Wingecarribee,1,Worked at home,382
114021289,Southern Highlands,18350,Wingecarribee,1,Did not go to work,302
114021289,Southern Highlands,18350,Wingecarribee,1,Not stated,36
114021289,Southern Highlands,18350,Wingecarribee,1,Not applicable,2650
114021289,Southern Highlands,18350,Wingecarribee,1,Total,5555
115011290,Baulkham Hills (East),17420,The Hills,1,Train,391
115011290,Baulkham Hills (East),17420,The Hills,1,Bus,1986
115011290,Baulkham Hills (East),17420,The Hills,1,Ferry,3
115011290,Baulkham Hills (East),17420,The Hills,1,Tram,3
115011290,Baulkham Hills (East),17420,The Hills,1,Taxi,18
115011290,Baulkham Hills (East),17420,The Hills,1,"Car, as driver",6728
115011290,Baulkham Hills (East),17420,The Hills,1,"Car, as passenger",379
115011290,Baulkham Hills (East),17420,The Hills,1,Truck,77
115011290,Baulkham Hills (East),17420,The Hills,1,Motorbike/scooter,43
115011290,Baulkham Hills (East),17420,The Hills,1,Bicycle,28
115011290,Baulkham Hills (East),17420,The Hills,1,Walked only,101
