SA2_CODE,SA2,Mode,Persons
311031317,Marsden,Truck,67
311031317,Marsden,Motorbike/scooter,44
311031317,Marsden,Bicycle,19
311031317,Marsden,Walked only,41
311031317,Marsden,Worked at home,94
311031318,Munruben - Park Ridge South,Train,18
311031318,Munruben - Park Ridge South,Bus,60
311031318,Munruben - Park Ridge South,Ferry,0
311031318,Munruben - Park Ridge South,Tram,0
311031318,Munruben - Park Ridge South,Taxi,0
311031318,Munruben - Park Ridge South,"Car, as driver",1716
311031318,Munruben - Park Ridge South,"Car, as passenger",87
311031318,Munruben - Park Ridge South,Truck,101
311031318,Munruben - Park Ridge South,Motorbike/scooter,22
311031318,Munruben - Park Ridge South,Bicycle,3
311031318,Munruben - Park Ridge South,Walked only,21
311031318,Munruben - Park Ridge South,Worked at home,105
311031319,Regents Park - Heritage Park,Train,83
311031319,Regents Park - Heritage Park,Bus,342
311031319,Regents Park - Heritage Park,Ferry,6
311031319,Regents Park - Heritage Park,Tram,0
311031319,Regents Park - Heritage Park,Taxi,10
311031319,Regents Park - Heritage Park,"Car, as driver",5662
311031319,Regents Park - Heritage Park,"Car, as passenger",460
311031319,Regents Park - Heritage Park,Truck,90
311031319,Regents Park - Heritage Park,Motorbike/scooter,57
311031319,Regents Park - Heritage Park,Bicycle,17
311031319,Regents Park - Heritage Park,Walked only,67
311031319,Regents Park - Heritage Park,Worked at home,220
311041320,Greenbank,Train,139
311041320,Greenbank,Bus,112
311041320,Greenbank,Ferry,0
311041320,Greenbank,Tram,0
311041320,Greenbank,Taxi,3
311041320,Greenbank,"Car, as driver",4564
311041320,Greenbank,"Car, as passenger",277
311041320,Greenbank,Truck,229
311041320,Greenbank,Motorbike/scooter,43
311041320,Greenbank,Bicycle,3
311041320,Greenbank,Walked only,50
311041320,Greenbank,Worked at home,347
311041321,Jimboomba,Train,121
311041321,Jimboomba,Bus,203
311041321,Jimboomba,Ferry,0
311041321,Jimboomba,Tram,0
311041321,Jimboomba,Taxi,3
311041321,Jimboomba,"Car, as driver",9057
311041321,Jimboomba,"Car, as passenger",485
311041321,Jimboomba,Truck,317
311041321,Jimboomba,Motorbike/scooter,100
311041321,Jimboomba,Bicycle,11
311041321,Jimboomba,Walked only,105
311041321,Jimboomba,Worked at home,573
311041322,Logan Village,Train,81
311041322,Logan Village,Bus,32
311041322,Logan Village,Ferry,0
311041322,Logan Village,Tram,0
311041322,Logan Village,Taxi,0
311041322,Logan Village,"Car, as driver",2387
311041322,Logan Village,"Car, as passenger",140
311041322,Logan Village,Truck,123
311041322,Logan Village,Motorbike/scooter,24
311041322,Logan Village,Bicycle,0
311041322,Logan Village,Walked only,35
311041322,Logan Village,Worked at home,206
311051323,Bethania - Waterford,Train,198
311051323,Bethania - Waterford,Bus,30
311051323,Bethania - Waterford,Ferry,0
311051323,Bethania - Waterford,Tram,0
311051323,Bethania - Waterford,Taxi,4
311051323,Bethania - Waterford,"Car, as driver",3071
311051323,Bethania - Waterford,"Car, as passenger",243
311051323,Bethania - Waterford,Truck,43
311051323,Bethania - Waterford,Motorbike/scooter,26
311051323,Bethania - Waterford,Bicycle,11
311051323,Bethania - Waterford,Walked only,40
311051323,Bethania - Waterford,Worked at home,142
311051324,Cornubia - Carbrook,Train,34
311051324,Cornubia - Carbrook,Bus,213
311051324,Cornubia - Carbrook,Ferry,3
311051324,Cornubia - Carbrook,Tram,0
311051324,Cornubia - Carbrook,Taxi,4
311051324,Cornubia - Carbrook,"Car, as driver",3132
311051324,Cornubia - Carbrook,"Car, as passenger",198
311051324,Cornubia - Carbrook,Truck,82
311051324,Cornubia - Carbrook,Motorbike/scooter,28
311051324,Cornubia - Carbrook,Bicycle,11
311051324,Cornubia - Carbrook,Walked only,44
311051324,Cornubia - Carbrook,Worked at home,310
311051325,Loganholme - Tanah Merah,Train,45
311051325,Loganholme - Tanah Merah,Bus,270
311051325,Loganholme - Tanah Merah,Ferry,0
311051325,Loganholme - Tanah Merah,Tram,0
311051325,Loganholme - Tanah Merah,Taxi,0
311051325,Loganholme - Tanah Merah,"Car, as driver",3932
311051325,Loganholme - Tanah Merah,"Car, as passenger",296
311051325,Loganholme - Tanah Merah,Truck,74
311051325,Loganholme - Tanah Merah,Motorbike/scooter,59
311051325,Loganholme - Tanah Merah,Bicycle,13
311051325,Loganholme - Tanah Merah,Walked only,43
311051325,Loganholme - Tanah Merah,Worked at home,205
311051326,Loganlea,Train,215
311051326,Loganlea,Bus,105
311051326,Loganlea,Ferry,0
311051326,Loganlea,Tram,0
311051326,Loganlea,Taxi,17
311051326,Loganlea,"Car, as driver",2844
311051326,Loganlea,"Car, as passenger",282
311051326,Loganlea,Truck,52
311051326,Loganlea,Motorbike/scooter,28
311051326,Loganlea,Bicycle,21
311051326,Loganlea,Walked only,74
311051326,Loganlea,Worked at home,92
311051327,Shailer Park,Train,36
311051327,Shailer Park,Bus,425
311051327,Shailer Park,Ferry,3
311051327,Shailer Park,Tram,0
311051327,Shailer Park,Taxi,9
311051327,Shailer Park,"Car, as driver",4352
311051327,Shailer Park,"Car, as passenger",318
311051327,Shailer Park,Truck,63
311051327,Shailer Park,Motorbike/scooter,46
311051327,Shailer Park,Bicycle,14
311051327,Shailer Park,Walked only,66
311051327,Shailer Park,Worked at home,291
311051328,Waterford West,Train,88
311051328,Waterford West,Bus,67
311051328,Waterford West,Ferry,5
311051328,Waterford West,Tram,0
311051328,Waterford West,Taxi,0
311051328,Waterford West,"Car, as driver",1915
311051328,Waterford West,"Car, as passenger",194
311051328,Waterford West,Truck,45
311051328,Waterford West,Motorbike/scooter,25
311051328,Waterford West,Bicycle,6
311051328,Waterford West,Walked only,38
311051328,Waterford West,Worked at home,84
311061329,Daisy Hill,Train,22
311061329,Daisy Hill,Bus,203
311061329,Daisy Hill,Ferry,4
311061329,Daisy Hill,Tram,0
311061329,Daisy Hill,Taxi,7
311061329,Daisy Hill,"Car, as driver",2258
311061329,Daisy Hill,"Car, as passenger",162
311061329,Daisy Hill,Truck,31
311061329,Daisy Hill,Motorbike/scooter,21
311061329,Daisy Hill,Bicycle,11
311061329,Daisy Hill,Walked only,37
311061329,Daisy Hill,Worked at home,188
311061330,Kingston (Qld.),Train,171
311061330,Kingston (Qld.),Bus,75
311061330,Kingston (Qld.),Ferry,4
311061330,Kingston (Qld.),Tram,0
311061330,Kingston (Qld.),Taxi,9
311061330,Kingston (Qld.),"Car, as driver",2229
311061330,Kingston (Qld.),"Car, as passenger",284
311061330,Kingston (Qld.),Truck,40
311061330,Kingston (Qld.),Motorbike/scooter,38
311061330,Kingston (Qld.),Bicycle,12
311061330,Kingston (Qld.),Walked only,54
311061330,Kingston (Qld.),Worked at home,67
311061331,Logan Central,Train,89
311061331,Logan Central,Bus,53
311061331,Logan Central,Ferry,0
311061331,Logan Central,Tram,0
311061331,Logan Central,Taxi,6
311061331,Logan Central,"Car, as driver",1044
311061331,Logan Central,"Car, as passenger",159
311061331,Logan Central,Truck,17
311061331,Logan Central,Motorbike/scooter,18
311061331,Logan Central,Bicycle,9
311061331,Logan Central,Walked only,35
311061331,Logan Central,Worked at home,33
311061332,Rochedale South - Priestdale,Train,65
311061332,Rochedale South - Priestdale,Bus,749
311061332,Rochedale South - Priestdale,Ferry,5
311061332,Rochedale South - Priestdale,Tram,0
311061332,Rochedale South - Priestdale,Taxi,15
311061332,Rochedale South - Priestdale,"Car, as driver",5171
311061332,Rochedale South - Priestdale,"Car, as passenger",341
311061332,Rochedale South - Priestdale,Truck,75
311061332,Rochedale South - Priestdale,Motorbike/scooter,85
311061332,Rochedale South - Priestdale,Bicycle,25
311061332,Rochedale South - Priestdale,Walked only,69
311061332,Rochedale South - Priestdale,Worked at home,310
311061333,Slacks Creek,Train,86
311061333,Slacks Creek,Bus,191
311061333,Slacks Creek,Ferry,5
311061333,Slacks Creek,Tram,0
311061333,Slacks Creek,Taxi,9
311061333,Slacks Creek,"Car, as driver",2651
311061333,Slacks Creek,"Car, as passenger",292
311061333,Slacks Creek,Truck,50
311061333,Slacks Creek,Motorbike/scooter,50
311061333,Slacks Creek,Bicycle,16
311061333,Slacks Creek,Walked only,51
311061333,Slacks Creek,Worked at home,109
311061334,Springwood,Train,25
311061334,Springwood,Bus,368
311061334,Springwood,Ferry,0
311061334,Springwood,Tram,0
311061334,Springwood,Taxi,14
311061334,Springwood,"Car, as driver",3115
311061334,Springwood,"Car, as passenger",212
311061334,Springwood,Truck,34
311061334,Springwood,Motorbike/scooter,47
311061334,Springwood,Bicycle,10
311061334,Springwood,Walked only,61
311061334,Springwood,Worked at home,201
311061335,Underwood,Train,42
311061335,Underwood,Bus,239
311061335,Underwood,Ferry,0
311061335,Underwood,Tram,0
311061335,Underwood,Taxi,20
311061335,Underwood,"Car, as driver",2070
311061335,Underwood,"Car, as passenger",165
311061335,Underwood,Truck,19
311061335,Underwood,Motorbike/scooter,26
311061335,Underwood,Bicycle,5
311061335,Underwood,Walked only,27
311061335,Underwood,Worked at home,113
311061336,Woodridge,Train,183
311061336,Woodridge,Bus,157
311061336,Woodridge,Ferry,0
311061336,Woodridge,Tram,0
311061336,Woodridge,Taxi,21
311061336,Woodridge,"Car, as driver",2516
311061336,Woodridge,"Car, as passenger",326
311061336,Woodridge,Truck,36
311061336,Woodridge,Motorbike/scooter,30
311061336,Woodridge,Bicycle,11
311061336,Woodridge,Walked only,70
311061336,Woodridge,Worked at home,71
312011337,Bowen,Train,0
312011337,Bowen,Bus,52
312011337,Bowen,Ferry,4
312011337,Bowen,Tram,0
312011337,Bowen,Taxi,3
312011337,Bowen,"Car, as driver",2511
312011337,Bowen,"Car, as passenger",454
312011337,Bowen,Truck,39
312011337,Bowen,Motorbike/scooter,28
312011337,Bowen,Bicycle,22
312011337,Bowen,Walked only,140
312011337,Bowen,Worked at home,112
312011338,Broadsound - Nebo,Train,6
312011338,Broadsound - Nebo,Bus,357
312011338,Broadsound - Nebo,Ferry,0
312011338,Broadsound - Nebo,Tram,0
312011338,Broadsound - Nebo,Taxi,0
312011338,Broadsound - Nebo,"Car, as driver",2035
312011338,Broadsound - Nebo,"Car, as passenger",255
312011338,Broadsound - Nebo,Truck,31
312011338,Broadsound - Nebo,Motorbike/scooter,14
312011338,Broadsound - Nebo,Bicycle,35
312011338,Broadsound - Nebo,Walked only,288
312011338,Broadsound - Nebo,Worked at home,310
312011339,Clermont,Train,0
312011339,Clermont,Bus,29
312011339,Clermont,Ferry,0
312011339,Clermont,Tram,0
312011339,Clermont,Taxi,0
312011339,Clermont,"Car, as driver",961
312011339,Clermont,"Car, as passenger",62
312011339,Clermont,Truck,17
312011339,Clermont,Motorbike/scooter,13
312011339,Clermont,Bicycle,11
312011339,Clermont,Walked only,175
312011339,Clermont,Worked at home,279
312011340,Collinsville,Train,0
312011340,Collinsville,Bus,62
312011340,Collinsville,Ferry,4
312011340,Collinsville,Tram,0
312011340,Collinsville,Taxi,0
312011340,Collinsville,"Car, as driver",816
312011340,Collinsville,"Car, as passenger",92
312011340,Collinsville,Truck,19
312011340,Collinsville,Motorbike/scooter,13
312011340,Collinsville,Bicycle,6
312011340,Collinsville,Walked only,121
312011340,Collinsville,Worked at home,173
312011341,Moranbah,Train,4
312011341,Moranbah,Bus,69
312011341,Moranbah,Ferry,0
312011341,Moranbah,Tram,0
312011341,Moranbah,Taxi,5
312011341,Moranbah,"Car, as driver",2865
312011341,Moranbah,"Car, as passenger",336
312011341,Moranbah,Truck,16
312011341,Moranbah,Motorbike/scooter,13
312011341,Moranbah,Bicycle,23
312011341,Moranbah,Walked only,194
312011341,Moranbah,Worked at home,106
312021342,Andergrove - Beaconsfield,Train,3
312021342,Andergrove - Beaconsfield,Bus,161
312021342,Andergrove - Beaconsfield,Ferry,0
312021342,Andergrove - Beaconsfield,Tram,0
312021342,Andergrove - Beaconsfield,Taxi,11
312021342,Andergrove - Beaconsfield,"Car, as driver",5067
312021342,Andergrove - Beaconsfield,"Car, as passenger",437
312021342,Andergrove - Beaconsfield,Truck,36
312021342,Andergrove - Beaconsfield,Motorbike/scooter,62
312021342,Andergrove - Beaconsfield,Bicycle,39
312021342,Andergrove - Beaconsfield,Walked only,90
312021342,Andergrove - Beaconsfield,Worked at home,187
312021343,East Mackay,Train,0
312021343,East Mackay,Bus,37
312021343,East Mackay,Ferry,0
312021343,East Mackay,Tram,0
312021343,East Mackay,Taxi,3
312021343,East Mackay,"Car, as driver",1166
312021343,East Mackay,"Car, as passenger",104
312021343,East Mackay,Truck,12
312021343,East Mackay,Motorbike/scooter,11
312021343,East Mackay,Bicycle,27
312021343,East Mackay,Walked only,40
312021343,East Mackay,Worked at home,55
312021344,Eimeo - Rural View,Train,0
312021344,Eimeo - Rural View,Bus,151
312021344,Eimeo - Rural View,Ferry,0
312021344,Eimeo - Rural View,Tram,0
312021344,Eimeo - Rural View,Taxi,6
312021344,Eimeo - Rural View,"Car, as driver",4383
312021344,Eimeo - Rural View,"Car, as passenger",346
312021344,Eimeo - Rural View,Truck,30
312021344,Eimeo - Rural View,Motorbike/scooter,39
312021344,Eimeo - Rural View,Bicycle,12
312021344,Eimeo - Rural View,Walked only,63
312021344,Eimeo - Rural View,Worked at home,204
312021345,Eungella Hinterland,Train,0
312021345,Eungella Hinterland,Bus,0
312021345,Eungella Hinterland,Ferry,0
312021345,Eungella Hinterland,Tram,0
312021345,Eungella Hinterland,Taxi,0
312021345,Eungella Hinterland,"Car, as driver",3
312021345,Eungella Hinterland,"Car, as passenger",0
312021345,Eungella Hinterland,Truck,0
312021345,Eungella Hinterland,Motorbike/scooter,0
312021345,Eungella Hinterland,Bicycle,0
312021345,Eungella Hinterland,Walked only,0
312021345,Eungella Hinterland,Worked at home,4
312021346,Mackay,Train,0
312021346,Mackay,Bus,42
312021346,Mackay,Ferry,0
312021346,Mackay,Tram,0
312021346,Mackay,Taxi,8
312021346,Mackay,"Car, as driver",921
312021346,Mackay,"Car, as passenger",131
312021346,Mackay,Truck,8
312021346,Mackay,Motorbike/scooter,16
312021346,Mackay,Bicycle,32
312021346,Mackay,Walked only,152
312021346,Mackay,Worked at home,51
312021347,Mackay Harbour,Train,0
312021347,Mackay Harbour,Bus,4
312021347,Mackay Harbour,Ferry,0
312021347,Mackay Harbour,Tram,0
312021347,Mackay Harbour,Taxi,0
312021347,Mackay Harbour,"Car, as driver",193
312021347,Mackay Harbour,"Car, as passenger",19
312021347,Mackay Harbour,Truck,3
312021347,Mackay Harbour,Motorbike/scooter,0
312021347,Mackay Harbour,Bicycle,4
312021347,Mackay Harbour,Walked only,15
312021347,Mackay Harbour,Worked at home,6
312021348,Mount Pleasant - Glenella,Train,5
312021348,Mount Pleasant - Glenella,Bus,114
312021348,Mount Pleasant - Glenella,Ferry,4
312021348,Mount Pleasant - Glenella,Tram,0
312021348,Mount Pleasant - Glenella,Taxi,9
312021348,Mount Pleasant - Glenella,"Car, as driver",3883
312021348,Mount Pleasant - Glenella,"Car, as passenger",246
312021348,Mount Pleasant - Glenella,Truck,34
312021348,Mount Pleasant - Glenella,Motorbike/scooter,40
312021348,Mount Pleasant - Glenella,Bicycle,30
312021348,Mount Pleasant - Glenella,Walked only,80
312021348,Mount Pleasant - Glenella,Worked at home,200
312021349,North Mackay,Train,0
312021349,North Mackay,Bus,56
312021349,North Mackay,Ferry,0
312021349,North Mackay,Tram,0
312021349,North Mackay,Taxi,16
312021349,North Mackay,"Car, as driver",1747
312021349,North Mackay,"Car, as passenger",169
312021349,North Mackay,Truck,22
312021349,North Mackay,Motorbike/scooter,27
312021349,North Mackay,Bicycle,38
312021349,North Mackay,Walked only,53
312021349,North Mackay,Worked at home,72
312021350,Ooralea - Bakers Creek,Train,5
312021350,Ooralea - Bakers Creek,Bus,53
312021350,Ooralea - Bakers Creek,Ferry,0
312021350,Ooralea - Bakers Creek,Tram,0
312021350,Ooralea - Bakers Creek,Taxi,5
312021350,Ooralea - Bakers Creek,"Car, as driver",1861
312021350,Ooralea - Bakers Creek,"Car, as passenger",149
312021350,Ooralea - Bakers Creek,Truck,17
312021350,Ooralea - Bakers Creek,Motorbike/scooter,17
312021350,Ooralea - Bakers Creek,Bicycle,30
312021350,Ooralea - Bakers Creek,Walked only,55
312021350,Ooralea - Bakers Creek,Worked at home,65
312021351,Pioneer Valley,Train,0
312021351,Pioneer Valley,Bus,89
312021351,Pioneer Valley,Ferry,0
312021351,Pioneer Valley,Tram,0
312021351,Pioneer Valley,Taxi,0
312021351,Pioneer Valley,"Car, as driver",2322
312021351,Pioneer Valley,"Car, as passenger",168
312021351,Pioneer Valley,Truck,58
312021351,Pioneer Valley,Motorbike/scooter,27
312021351,Pioneer Valley,Bicycle,17
312021351,Pioneer Valley,Walked only,142
312021351,Pioneer Valley,Worked at home,266
312021352,Sarina,Train,7
312021352,Sarina,Bus,87
312021352,Sarina,Ferry,0
312021352,Sarina,Tram,0
312021352,Sarina,Taxi,3
312021352,Sarina,"Car, as driver",3301
312021352,Sarina,"Car, as passenger",223
312021352,Sarina,Truck,59
312021352,Sarina,Motorbike/scooter,32
312021352,Sarina,Bicycle,20
312021352,Sarina,Walked only,141
312021352,Sarina,Worked at home,261
312021353,Seaforth - Calen,Train,0
312021353,Seaforth - Calen,Bus,78
312021353,Seaforth - Calen,Ferry,3
312021353,Seaforth - Calen,Tram,0
312021353,Seaforth - Calen,Taxi,0
312021353,Seaforth - Calen,"Car, as driver",2375
312021353,Seaforth - Calen,"Car, as passenger",152
312021353,Seaforth - Calen,Truck,67
312021353,Seaforth - Calen,Motorbike/scooter,15
312021353,Seaforth - Calen,Bicycle,8
312021353,Seaforth - Calen,Walked only,120
312021353,Seaforth - Calen,Worked at home,335
312021354,Shoal Point - Bucasia,Train,0
312021354,Shoal Point - Bucasia,Bus,83
312021354,Shoal Point - Bucasia,Ferry,0
312021354,Shoal Point - Bucasia,Tram,0
312021354,Shoal Point - Bucasia,Taxi,5
312021354,Shoal Point - Bucasia,"Car, as driver",1982
312021354,Shoal Point - Bucasia,"Car, as passenger",133
312021354,Shoal Point - Bucasia,Truck,20
312021354,Shoal Point - Bucasia,Motorbike/scooter,17
312021354,Shoal Point - Bucasia,Bicycle,9
312021354,Shoal Point - Bucasia,Walked only,21
312021354,Shoal Point - Bucasia,Worked at home,85
312021355,Slade Point,Train,0
312021355,Slade Point,Bus,26
312021355,Slade Point,Ferry,0
312021355,Slade Point,Tram,0
312021355,Slade Point,Taxi,0
312021355,Slade Point,"Car, as driver",1061
312021355,Slade Point,"Car, as passenger",102
312021355,Slade Point,Truck,19
312021355,Slade Point,Motorbike/scooter,18
312021355,Slade Point,Bicycle,14
312021355,Slade Point,Walked only,20
312021355,Slade Point,Worked at home,43
312021356,South Mackay,Train,5
312021356,South Mackay,Bus,63
312021356,South Mackay,Ferry,0
312021356,South Mackay,Tram,0
312021356,South Mackay,Taxi,19
312021356,South Mackay,"Car, as driver",2140
312021356,South Mackay,"Car, as passenger",209
312021356,South Mackay,Truck,27
312021356,South Mackay,Motorbike/scooter,30
312021356,South Mackay,Bicycle,63
312021356,South Mackay,Walked only,89
312021356,South Mackay,Worked at home,66
312021357,Walkerston - Eton,Train,0
312021357,Walkerston - Eton,Bus,81
312021357,Walkerston - Eton,Ferry,0
312021357,Walkerston - Eton,Tram,0
312021357,Walkerston - Eton,Taxi,5
312021357,Walkerston - Eton,"Car, as driver",2897
312021357,Walkerston - Eton,"Car, as passenger",168
312021357,Walkerston - Eton,Truck,47
312021357,Walkerston - Eton,Motorbike/scooter,21
312021357,Walkerston - Eton,Bicycle,3
312021357,Walkerston - Eton,Walked only,97
312021357,Walkerston - Eton,Worked at home,237
312021358,West Mackay,Train,0
312021358,West Mackay,Bus,46
312021358,West Mackay,Ferry,0
312021358,West Mackay,Tram,0
312021358,West Mackay,Taxi,15
312021358,West Mackay,"Car, as driver",1854
312021358,West Mackay,"Car, as passenger",165
312021358,West Mackay,Truck,18
312021358,West Mackay,Motorbike/scooter,18
312021358,West Mackay,Bicycle,61
312021358,West Mackay,Walked only,119
312021358,West Mackay,Worked at home,87
312031359,Airlie - Whitsundays,Train,15
312031359,Airlie - Whitsundays,Bus,262
312031359,Airlie - Whitsundays,Ferry,179
312031359,Airlie - Whitsundays,Tram,3
312031359,Airlie - Whitsundays,Taxi,40
312031359,Airlie - Whitsundays,"Car, as driver",3217
312031359,Airlie - Whitsundays,"Car, as passenger",355
312031359,Airlie - Whitsundays,Truck,26
312031359,Airlie - Whitsundays,Motorbike/scooter,63
312031359,Airlie - Whitsundays,Bicycle,60
312031359,Airlie - Whitsundays,Walked only,1064
312031359,Airlie - Whitsundays,Worked at home,286
312031360,Cape Conway,Train,0
312031360,Cape Conway,Bus,0
312031360,Cape Conway,Ferry,0
312031360,Cape Conway,Tram,0
312031360,Cape Conway,Taxi,0
312031360,Cape Conway,"Car, as driver",0
312031360,Cape Conway,"Car, as passenger",0
312031360,Cape Conway,Truck,0
312031360,Cape Conway,Motorbike/scooter,0
312031360,Cape Conway,Bicycle,0
312031360,Cape Conway,Walked only,0
312031360,Cape Conway,Worked at home,0
312031361,Proserpine,Train,0
312031361,Proserpine,Bus,73
312031361,Proserpine,Ferry,28
312031361,Proserpine,Tram,0
312031361,Proserpine,Taxi,0
312031361,Proserpine,"Car, as driver",2372
312031361,Proserpine,"Car, as passenger",201
312031361,Proserpine,Truck,49
312031361,Proserpine,Motorbike/scooter,27
312031361,Proserpine,Bicycle,33
312031361,Proserpine,Walked only,215
312031361,Proserpine,Worked at home,267
313011362,Beachmere - Sandstone Point,Train,140
313011362,Beachmere - Sandstone Point,Bus,62
313011362,Beachmere - Sandstone Point,Ferry,4
313011362,Beachmere - Sandstone Point,Tram,0
313011362,Beachmere - Sandstone Point,Taxi,0
313011362,Beachmere - Sandstone Point,"Car, as driver",3583
313011362,Beachmere - Sandstone Point,"Car, as passenger",219
313011362,Beachmere - Sandstone Point,Truck,88
313011362,Beachmere - Sandstone Point,Motorbike/scooter,43
313011362,Beachmere - Sandstone Point,Bicycle,23
313011362,Beachmere - Sandstone Point,Walked only,73
313011362,Beachmere - Sandstone Point,Worked at home,301
313011363,Bribie Island,Train,135
313011363,Bribie Island,Bus,72
313011363,Bribie Island,Ferry,0
313011363,Bribie Island,Tram,0
313011363,Bribie Island,Taxi,6
313011363,Bribie Island,"Car, as driver",3390
313011363,Bribie Island,"Car, as passenger",278
313011363,Bribie Island,Truck,62
313011363,Bribie Island,Motorbike/scooter,33
313011363,Bribie Island,Bicycle,46
313011363,Bribie Island,Walked only,135
313011363,Bribie Island,Worked at home,350
313021364,Burpengary - East,Train,80
313021364,Burpengary - East,Bus,16
313021364,Burpengary - East,Ferry,0
313021364,Burpengary - East,Tram,0
313021364,Burpengary - East,Taxi,0
313021364,Burpengary - East,"Car, as driver",1362
313021364,Burpengary - East,"Car, as passenger",111
313021364,Burpengary - East,Truck,60
313021364,Burpengary - East,Motorbike/scooter,26
313021364,Burpengary - East,Bicycle,6
313021364,Burpengary - East,Walked only,14
313021364,Burpengary - East,Worked at home,130
313021365,Caboolture,Train,520
313021365,Caboolture,Bus,92
313021365,Caboolture,Ferry,4
313021365,Caboolture,Tram,0
313021365,Caboolture,Taxi,8
313021365,Caboolture,"Car, as driver",6494
313021365,Caboolture,"Car, as passenger",820
313021365,Caboolture,Truck,171
313021365,Caboolture,Motorbike/scooter,100
313021365,Caboolture,Bicycle,50
313021365,Caboolture,Walked only,208
313021365,Caboolture,Worked at home,354
313021366,Caboolture - South,Train,408
313021366,Caboolture - South,Bus,78
313021366,Caboolture - South,Ferry,0
313021366,Caboolture - South,Tram,0
313021366,Caboolture - South,Taxi,11
313021366,Caboolture - South,"Car, as driver",5019
313021366,Caboolture - South,"Car, as passenger",572
313021366,Caboolture - South,Truck,101
313021366,Caboolture - South,Motorbike/scooter,77
313021366,Caboolture - South,Bicycle,30
313021366,Caboolture - South,Walked only,127
313021366,Caboolture - South,Worked at home,187
313021367,Elimbah,Train,84
313021367,Elimbah,Bus,8
313021367,Elimbah,Ferry,0
313021367,Elimbah,Tram,0
313021367,Elimbah,Taxi,0
313021367,Elimbah,"Car, as driver",1266
313021367,Elimbah,"Car, as passenger",90
313021367,Elimbah,Truck,65
313021367,Elimbah,Motorbike/scooter,18
313021367,Elimbah,Bicycle,4
313021367,Elimbah,Walked only,34
313021367,Elimbah,Worked at home,121
313021368,Morayfield - East,Train,205
313021368,Morayfield - East,Bus,30
313021368,Morayfield - East,Ferry,3
313021368,Morayfield - East,Tram,0
313021368,Morayfield - East,Taxi,4
313021368,Morayfield - East,"Car, as driver",2453
313021368,Morayfield - East,"Car, as passenger",275
313021368,Morayfield - East,Truck,49
313021368,Morayfield - East,Motorbike/scooter,37
313021368,Morayfield - East,Bicycle,3
313021368,Morayfield - East,Walked only,53
313021368,Morayfield - East,Worked at home,96
313021369,Wamuran,Train,57
313021369,Wamuran,Bus,10
313021369,Wamuran,Ferry,0
313021369,Wamuran,Tram,0
313021369,Wamuran,Taxi,0
313021369,Wamuran,"Car, as driver",1211
313021369,Wamuran,"Car, as passenger",90
313021369,Wamuran,Truck,59
313021369,Wamuran,Motorbike/scooter,7
313021369,Wamuran,Bicycle,3
313021369,Wamuran,Walked only,62
313021369,Wamuran,Worked at home,180
313031370,Kilcoy,Train,17
313031370,Kilcoy,Bus,5
313031370,Kilcoy,Ferry,0
313031370,Kilcoy,Tram,0
313031370,Kilcoy,Taxi,0
313031370,Kilcoy,"Car, as driver",1366
313031370,Kilcoy,"Car, as passenger",166
313031370,Kilcoy,Truck,38
313031370,Kilcoy,Motorbike/scooter,14
313031370,Kilcoy,Bicycle,5
313031370,Kilcoy,Walked only,77
313031370,Kilcoy,Worked at home,204
313031371,Woodford - D'Aguilar,Train,54
313031371,Woodford - D'Aguilar,Bus,19
313031371,Woodford - D'Aguilar,Ferry,0
313031371,Woodford - D'Aguilar,Tram,0
313031371,Woodford - D'Aguilar,Taxi,4
313031371,Woodford - D'Aguilar,"Car, as driver",1869
313031371,Woodford - D'Aguilar,"Car, as passenger",144
313031371,Woodford - D'Aguilar,Truck,87
313031371,Woodford - D'Aguilar,Motorbike/scooter,22
313031371,Woodford - D'Aguilar,Bicycle,6
313031371,Woodford - D'Aguilar,Walked only,84
313031371,Woodford - D'Aguilar,Worked at home,214
313041372,Burpengary,Train,482
313041372,Burpengary,Bus,27
313041372,Burpengary,Ferry,0
313041372,Burpengary,Tram,3
313041372,Burpengary,Taxi,8
313041372,Burpengary,"Car, as driver",4410
313041372,Burpengary,"Car, as passenger",324
313041372,Burpengary,Truck,128
313041372,Burpengary,Motorbike/scooter,71
313041372,Burpengary,Bicycle,20
313041372,Burpengary,Walked only,69
313041372,Burpengary,Worked at home,252
313041373,Deception Bay,Train,289
313041373,Deception Bay,Bus,137
313041373,Deception Bay,Ferry,3
313041373,Deception Bay,Tram,0
313041373,Deception Bay,Taxi,11
313041373,Deception Bay,"Car, as driver",5666
313041373,Deception Bay,"Car, as passenger",516
313041373,Deception Bay,Truck,140
313041373,Deception Bay,Motorbike/scooter,69
313041373,Deception Bay,Bicycle,21
313041373,Deception Bay,Walked only,140
313041373,Deception Bay,Worked at home,252
313041374,Morayfield,Train,151
313041374,Morayfield,Bus,13
313041374,Morayfield,Ferry,0
313041374,Morayfield,Tram,0
313041374,Morayfield,Taxi,0
313041374,Morayfield,"Car, as driver",1657
313041374,Morayfield,"Car, as passenger",109
313041374,Morayfield,Truck,60
313041374,Morayfield,Motorbike/scooter,21
313041374,Morayfield,Bicycle,4
313041374,Morayfield,Walked only,17
313041374,Morayfield,Worked at home,163
313041375,Narangba,Train,758
313041375,Narangba,Bus,78
313041375,Narangba,Ferry,0
313041375,Narangba,Tram,4
313041375,Narangba,Taxi,0
313041375,Narangba,"Car, as driver",6150
